population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,432,Cervical cancer,99,Smoking,1,Number,1991,21.40525296385037,49.70047262383429,6.88141740253851
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,432,Cervical cancer,99,Smoking,2,Percent,1991,0.05029588074729359,0.10324164553750419,0.018929548793942923
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,432,Cervical cancer,99,Smoking,3,Rate,1991,0.11740953129344854,0.27261108316178456,0.037745127013032655
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,438,Prostate cancer,99,Smoking,1,Number,1991,11.676629826894485,22.91057534704748,4.346463341587409
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,438,Prostate cancer,99,Smoking,2,Percent,1991,0.04089637686470128,0.06793363069059508,0.0171774992810637
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,438,Prostate cancer,99,Smoking,3,Rate,1991,0.06404725220384297,0.12566634543879818,0.02384070043842817
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,99,Smoking,1,Number,1990,1421.7627677114783,2021.0190081665655,908.3821081708402
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,99,Smoking,2,Percent,1990,0.12488048920384677,0.17222466811167408,0.09053448469891268
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,99,Smoking,3,Rate,1990,8.0310993967752,11.41611308578838,5.1311703799326605
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,432,Cervical cancer,99,Smoking,1,Number,1990,20.10939015613835,45.676908676385324,6.351122448277667
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,432,Cervical cancer,99,Smoking,2,Percent,1990,0.04957809447745759,0.10404743699454275,0.019336573371921108
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,432,Cervical cancer,99,Smoking,3,Rate,1990,0.11359174316573008,0.2580147701489935,0.03587553199561564
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,438,Prostate cancer,99,Smoking,1,Number,1990,11.275113244432351,22.078067348647394,4.26065970417176
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,438,Prostate cancer,99,Smoking,2,Percent,1990,0.041118718161858255,0.06749389351174681,0.016939962229999283
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,438,Prostate cancer,99,Smoking,3,Rate,1990,0.06368963742220353,0.12471219347732028,0.024067152662266167
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,99,Smoking,1,Number,1991,1119.5382580217104,1862.8342804693798,618.805328880184
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,99,Smoking,2,Percent,1991,0.1304533738544167,0.18789651361684834,0.08178901540801523
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,99,Smoking,3,Rate,1991,6.140757241290202,10.21779560917349,3.394196917383297
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,1,Number,1992,66.97200470654175,104.81304688205003,38.960359710796176
