population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,2,Percent,2011,0.056532815355024524,0.08057749753877025,0.03339004085775737
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,3,Rate,2011,0.6789988093066108,1.106223993077776,0.34725991255708805
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,1,Number,2012,229.3753199550634,324.4110660601365,140.20938779259873
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,2,Percent,2012,0.09842392955471552,0.13616354354282661,0.06200219398329086
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,3,Rate,2012,0.7607392146527854,1.075931881719488,0.46501419410416733
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,1,Number,2010,0.006698258495474578,0.016715689187815255,0.0017599510476640431
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,2,Percent,2010,0.006338781072743303,0.013575318155337544,0.0027691125851849923
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,3,Rate,2010,2.2914909944725297e-05,5.7184791041072916e-05,6.020836578879919e-06
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,1,Number,2011,0.007267606489833983,0.017833423986964865,0.0016408848707661905
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,2,Percent,2011,0.006341859620349961,0.013291950273436262,0.002831224411236866
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,3,Rate,2011,2.4473963423069954e-05,6.00547879106545e-05,5.525747213305429e-06
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,1,Number,2012,0.00776497001262277,0.01943623185285185,0.0015902943337192002
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,2,Percent,2012,0.006423965136866125,0.013932752215603205,0.0028296621214655027
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,3,Rate,2012,2.5753063539540043e-05,6.44616158287851e-05,5.274321852661954e-06
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,1,Number,2012,935.3518966728004,1264.1194196222548,624.9012986518429
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,2,Percent,2012,0.056114985224300015,0.07422517154035621,0.03853757753163756
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,3,Rate,2012,3.1021596719222435,4.192540046153034,2.0725286541945356
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,1,Number,2012,2088.349395996127,2631.7466715319197,1555.9981654102642
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,2,Percent,2012,0.0826837548464417,0.10171108410179333,0.062399665294535785
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,3,Rate,2012,6.926156134591773,8.728371022909077,5.160576223227842
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,1,Number,2012,59.68950926046473,91.98985129598938,38.60266164545035
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,2,Percent,2012,0.07211627331902372,0.09016504550983512,0.05531292976419819
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,3,Rate,2012,0.19796441224239766,0.30509074491818555,0.12802841434475273
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,1,Number,2012,202.83236534737762,334.4205038911087,102.90660477512421
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,2,Percent,2012,0.05622303594941886,0.08068932372214678,0.03281326705145837
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,3,Rate,2012,0.6727076581332292,1.1091288790082174,0.34129691770914694
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,1,Number,2014,515.4558999588813,656.0587934993565,391.3855677220489
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,2,Percent,2014,0.11102283123319742,0.13476823528848692,0.08769757815889166
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,3,Rate,2014,1.6611982350931198,2.1143296836167593,1.2613475069208668
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,1,Number,2015,524.486008166419,661.731613806668,397.68141950559817
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,2,Percent,2015,0.11039530078958984,0.1339277833537476,0.08727031860385186
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,3,Rate,2015,1.6676107856091287,2.103985157240632,1.2644337772180536
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,1,Number,2013,964.7569628823795,1301.8887778227993,647.120441777655
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,2,Percent,2013,0.05565249503484643,0.07371142085079747,0.03830352336688975
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,3,Rate,2013,3.1531910980311126,4.255065537534695,2.1150346614456432
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,1,Number,2013,59.682941134584084,94.4402328471718,38.16112471484084
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,2,Percent,2013,0.07172048653648606,0.08937551421420169,0.0555474692270551
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,3,Rate,2013,0.1950664529309327,0.3086664444690749,0.12472500678532164
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,1,Number,2013,206.31983169210162,343.1835600501829,108.11045079625572
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,2,Percent,2013,0.05574571812498911,0.07978192118108535,0.032333154016859766
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,3,Rate,2013,0.6743313411236063,1.1216538342546183,0.35334589349467543
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,1,Number,2015,588.2716587821076,874.9996355399957,298.87860441263314
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,2,Percent,2015,0.12551267822501555,0.1824375377043298,0.06534305220269891
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,3,Rate,2015,1.870418176612145,2.7820738912210667,0.9502888095122742
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,1,Number,2014,573.6419241149981,855.3769098980124,293.4537097608487
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,2,Percent,2014,0.12627059146725628,0.18267465166709795,0.06602847141467928
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,3,Rate,2014,1.8487186818334476,2.756687067070795,0.9457351924289512
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,1,Number,2013,2110.827891094737,2915.7123112277473,1362.630514010888
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,2,Percent,2013,0.10897634448588704,0.14140113485303907,0.07790639204736115
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,3,Rate,2013,6.89898489645538,9.529651982728346,4.4535925336550495
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,1,Number,2013,0.00803801006527134,0.020135391224995497,0.0016162282934447342
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,2,Percent,2013,0.006373540643158202,0.013670563949896212,0.0028532118044806683
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,3,Rate,2013,2.6271260803316016e-05,6.58100835845122e-05,5.28244611166105e-06
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,1,Number,2013,242.13325170776187,343.11547163956334,148.63902447061807
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,2,Percent,2013,0.09734165793376039,0.1343153272507321,0.061682905265379534
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,3,Rate,2013,0.7913831599008876,1.1214312955443475,0.48580862000777525
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,1,Number,2013,2134.1853710384025,2718.8279294175504,1584.3094473982399
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,2,Percent,2013,0.08211578208769765,0.10123564448338844,0.061681714998730715
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,3,Rate,2013,6.975325986143675,8.886159264924597,5.1781232354492674
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,1,Number,2014,996.6735653901499,1345.113380053376,670.2129155878393
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,2,Percent,2014,0.0551043842593203,0.07301293589390577,0.037932104958481386
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,3,Rate,2014,3.2120543540624156,4.334997374407897,2.1599452302320095
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,1,Number,2016,540.3815885897998,664.5539198166945,405.25795716805646
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,2,Percent,2016,0.10956117733291373,0.13338505908182338,0.08600761199970242
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,3,Rate,2016,1.6959968704061092,2.0857138585466983,1.271909039051169
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,1,Number,2014,2231.562302924585,3085.652756334639,1479.336425424009
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,2,Percent,2014,0.1079150545359809,0.14025696768348603,0.0770641267395133
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,3,Rate,2014,7.191822538871666,9.944363646516075,4.767568009638392
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,1,Number,2015,1039.1366519608355,1384.9373239936695,701.2145878777565
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,2,Percent,2015,0.05454849524540368,0.07231544122434116,0.037653627876341064
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,3,Rate,2015,3.3039498891299495,4.403428085638604,2.229521839599527
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,1,Number,2014,60.02606216458145,92.07477461631804,39.09576793473466
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,2,Percent,2014,0.07111842827394817,0.08816942935136174,0.054564234679418545
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,3,Rate,2014,0.19345047468725668,0.2967362544524679,0.12599685190910082
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,1,Number,2016,609.4570477438386,916.2359579403123,304.19398879242135
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,2,Percent,2016,0.12446766658069391,0.182181667771832,0.06412874187809638
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,3,Rate,2016,1.9127913819527331,2.8756222455237888,0.9547180434748727
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,1,Number,2014,251.99683437692676,354.5383406350907,155.81577246115927
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,2,Percent,2014,0.0961109354642892,0.13303847011871406,0.06105776466208823
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,3,Rate,2014,0.8121290231606588,1.1425971955754868,0.5021591298747327
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,1,Number,2014,213.62100535401862,354.9467204753291,116.05512788484185
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,2,Percent,2014,0.05512759231241182,0.07914720610749322,0.031981278122591224
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,3,Rate,2014,0.6884523721645679,1.1439133117939753,0.37401953034427365
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,1,Number,2014,2163.61339228306,2753.277933548866,1590.7008576561336
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,2,Percent,2014,0.08142629178974661,0.10054729870235983,0.060871111007971976
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,3,Rate,2014,6.972838508534239,8.87319447560318,5.126470484691856
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,1,Number,2015,61.61951447260015,93.39094193341963,40.11005880995737
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,2,Percent,2015,0.07041859061345082,0.08760291641257013,0.05365187666636005
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,3,Rate,2015,0.19592013006741818,0.2969378393731151,0.12753050728033508
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,1,Number,2015,223.27071218495786,364.1218908848411,126.85594318361552
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,2,Percent,2015,0.05445227087034697,0.07837385229044075,0.031407456300471856
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,3,Rate,2015,0.7098924317388614,1.1577307746278007,0.4033402908328731
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,1,Number,2015,263.0734267857145,367.3809149655546,160.9891401193309
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,2,Percent,2015,0.09479457481377203,0.13108945873605557,0.06037155918353955
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,3,Rate,2015,0.836445733697839,1.1680928884362463,0.511867280058596
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,1,Number,2015,0.008893979638039088,0.021996981045838884,0.0015710917788688886
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,2,Percent,2015,0.00631365958525288,0.013148091284177649,0.0027857376300515504
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,3,Rate,2015,2.8278535824497866e-05,6.993971673547714e-05,4.995308844906835e-06
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,1,Number,2015,2236.8274919635414,2800.329607085803,1637.844020066139
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,2,Percent,2015,0.08074783155524105,0.09954514591893386,0.06011739991337525
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,3,Rate,2015,7.1120250932639655,8.90368815054284,5.207548553213403
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,1,Number,2014,0.008460263528959434,0.02176915732324556,0.0016062529954830164
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,2,Percent,2014,0.006370551596963106,0.0130152373435318,0.002792811774528517
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,3,Rate,2014,2.726552328502056e-05,7.01570895351567e-05,5.176591521063742e-06
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,1,Number,2016,1078.286036417239,1456.2392508936866,728.8287682811546
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,2,Percent,2016,0.05399935592377422,0.07169377332177362,0.03678483470690783
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,3,Rate,2016,3.384219192105838,4.570431828596255,2.287441571228448
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,1,Number,2016,63.440944814344995,97.4009836356824,41.3729064840317
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,2,Percent,2016,0.0695737311804738,0.08624259557563407,0.052796116458317326
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,3,Rate,2016,0.19911049179436585,0.30569465523739353,0.12984957555574062
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,1,Number,2016,235.70952911032657,383.05187013540063,135.66139160985546
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,2,Percent,2016,0.05370480071674818,0.07761366377034357,0.030613126290967702
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,3,Rate,2016,0.7397783938924472,1.2022148545960085,0.4257756009150518
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,1,Number,2016,0.008927311327862071,0.022029542873514805,0.001476478313017406
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,2,Percent,2016,0.006063473502673975,0.012889169561721599,0.0026458828673691795
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,329,Otitis media,100,Secondhand smoke,3,Rate,2016,2.8018519492321717e-05,6.914009758818702e-05,4.633952471687296e-06
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,1,Number,2016,273.8153646696007,382.16825532916715,164.17088674699892
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,2,Percent,2016,0.09340776265521304,0.1289186106130687,0.05965716917990399
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,100,Secondhand smoke,3,Rate,2016,0.8593742113987254,1.1994416143937894,0.5152531396588027
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,1,Number,2016,2317.824756957053,2899.4598053092586,1681.5930960164728
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,2,Percent,2016,0.08007594031813514,0.0986523370746297,0.059549272867502806
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,3,Rate,2016,7.2745326949563776,9.100004255336739,5.277708730941559
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,1,Number,2017,553.1638327592337,679.6789552272002,415.68548906961513
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,2,Percent,2017,0.10885287786122846,0.132345417427039,0.08541226015883024
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,3,Rate,2017,1.714710840662789,2.1068855259120025,1.2885520928916578
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,1,Number,2018,567.4470994412463,711.4827314346757,427.1970506611823
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,2,Percent,2018,0.10814416216849652,0.13140648403262362,0.08471796733218012
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,3,Rate,2018,1.7384405976145447,2.1797106127525296,1.3087681596784526
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,1,Number,2017,630.3181456110394,967.6031309569838,313.43280021519865
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,2,Percent,2017,0.12373620271541745,0.18332761721773777,0.06295846633232254
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,3,Rate,2017,1.9538756754115927,2.9993999604694856,0.9715866955138046
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,1,Number,2019,571.7759212729734,723.470404429393,434.2787054277312
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,2,Percent,2019,0.10739575129714715,0.13021372783785623,0.08403965557859738
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",100,Secondhand smoke,3,Rate,2019,1.7324972837658241,2.1921358768805006,1.315876813902563
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,1,Number,2018,1124.1997915529341,1531.491289260626,736.5121543271036
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,2,Percent,2018,0.053034437739687246,0.07115648582620075,0.035456462790830506
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,3,Rate,2018,3.4441176268058102,4.691902795459395,2.256391178983118
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,1,Number,2019,1099.0653854949917,1485.796470584873,705.5300696479616
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,2,Percent,2019,0.052567187848171625,0.07071978412253274,0.03495153790835347
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,494,Stroke,100,Secondhand smoke,3,Rate,2019,3.3301993389505737,4.502005512555002,2.1377761528657486
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,1,Number,2015,2343.272243617819,3201.047051172119,1560.559074379554
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,2,Percent,2015,0.10692926776016957,0.13907836799920764,0.07566894057982508
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,3,Rate,2015,7.45046770787387,10.177775011460646,4.961819959913596
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,1,Number,2016,2446.3253669167584,3357.1827533398996,1646.6199026514735
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,2,Percent,2016,0.10569961686897424,0.13854199928509242,0.07408440926354418
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,322,Lower respiratory infections,100,Secondhand smoke,3,Rate,2016,7.677834060026329,10.536575566729635,5.167944764611884
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,1,Number,2018,66.31497225981437,101.01614039544302,44.38120808727937
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,2,Percent,2018,0.06835648066153595,0.0849362265643854,0.051507889507620364
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,3,Rate,2018,0.20316367837576768,0.309474768045671,0.13596702491928744
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,1,Number,2018,643.3638913963536,996.4023695157763,320.4861635585264
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,2,Percent,2018,0.12316778325674337,0.18224564835578216,0.0618357574900398
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,3,Rate,2018,1.9710205743302063,3.0525952682306445,0.9818468686376002
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,1,Number,2019,66.83570128033998,100.97152976882724,44.50022319489491
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,2,Percent,2019,0.06813654291662295,0.0851027216850551,0.05142781887174372
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,100,Secondhand smoke,3,Rate,2019,0.2025140734660144,0.30594660347485664,0.13483694038826347
